customer_id;Year_Birth;Education;Marital_Status;Income;MntWines;MntFruits;MntMeatProducts;MntFishProducts;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth
6283;1968;Master;Divorced;63841.0;635;15;100;20;9;3;9;6
2246;1965;2n Cycle;Married;46891.0;43;12;23;29;2;1;4;4
6606;1969;Master;Married;70091.0;964;34;137;15;5;2;10;8
5545;1972;PhD;Married;78075.0;572;8;259;34;3;5;5;1
7342;1961;;Widow;59184.0;341;142;113;259;6;6;12;5
837;1977;Graduation;Married;54809.0;63;6;57;13;2;1;5;4
9500;1959;Graduation;Married;58113.0;221;104;169;102;9;2;8;7
3602;1958;Master;Married;51412.0;140;3;29;4;3;2;4;4
234;1979;Graduation;Divorced;15287.0;1;2;8;4;1;1;2;7
2995;1957;Master;Together;66636.0;291;10;689;84;3;4;9;1
1118;1956;Master;Married;50965.0;544;13;85;8;10;4;5;8
7789;1965;PhD;Married;84618.0;684;100;801;21;6;9;10;2
3068;1990;Graduation;Married;18351.0;1;12;9;0;2;0;3;7
8955;1957;PhD;Together;40451.0;35;0;4;0;1;1;2;5
945;1965;;Together;36317.0;87;3;25;3;3;0;4;7
5644;1957;Graduation;Together;42213.0;309;3;24;4;5;1;7;7
7192;1955;Graduation;Together;65748.0;172;73;93;95;2;4;10;1
2324;1972;Graduation;Together;77044.0;625;38;242;50;7;11;11;4
697;1969;Graduation;Together;74918.0;972;59;913;25;5;9;6;3
3439;1972;Graduation;Married;56721.0;157;6;39;6;4;1;5;6
1506;1975;Graduation;Single;42160.0;48;9;45;3;2;1;4;6
232;1965;Graduation;Single;61559.0;279;83;88;32;4;2;10;3
8876;1963;PhD;Together;33629.0;132;0;16;0;3;1;4;9
4500;1991;PhD;Together;68682.0;919;0;505;99;4;9;10;2
9739;1963;Graduation;Single;34377.0;62;0;22;3;2;2;2;7
10395;1986;Basic;Single;8940.0;1;45;3;4;3;1;3;8
1176;1973;Graduation;Married;26228.0;2;6;4;3;1;0;2;8
1627;1957;2n Cycle;Divorced;77297.0;408;61;109;48;5;7;9;4
938;1981;Graduation;Married;40211.0;51;1;7;2;2;1;2;8
2740;1958;PhD;Widow;33438.0;62;1;16;3;2;1;4;5
257;1959;PhD;Married;75032.0;952;12;180;47;5;4;9;3
4058;1955;PhD;Single;61284.0;618;15;106;20;11;2;8;6
7736;1986;Graduation;Married;22518.0;11;7;12;2;2;1;2;5
8210;1975;Master;Married;54730.0;318;3;17;4;4;1;8;4
833;1955;Master;Married;38452.0;56;0;14;0;3;0;3;7
6230;1971;Graduation;Divorced;44421.0;110;5;59;7;5;0;4;8
7325;1986;PhD;Together;38197.0;23;0;11;2;1;0;3;5
1307;1978;Graduation;Divorced;41986.0;27;5;8;8;3;0;4;4
1502;1983;Graduation;Together;28427.0;18;3;19;3;2;0;3;8
6211;1976;PhD;Together;37395.0;18;0;9;0;1;0;3;6
843;1971;Graduation;Married;64722.0;303;0;280;60;8;2;11;6
4174;1956;Master;Together;55249.0;97;1;19;2;2;1;4;3
9757;1972;Graduation;Together;84906.0;997;15;414;99;5;6;12;2
6918;1989;Graduation;Married;28691.0;5;4;13;8;1;0;3;8
286;1952;Graduation;Single;44213.0;95;11;35;0;2;1;5;6
11086;1984;Basic;Single;25707.0;1;6;2;3;1;0;3;7
1921;1967;PhD;Married;59062.0;46;1;12;3;2;0;3;4
4138;1962;Graduation;Single;76624.0;411;106;147;54;5;10;7;1
7718;1947;Master;Together;66000.0;244;51;270;101;1;3;5;1
1291;1978;PhD;Together;27683.0;152;9;121;12;6;2;4;8
6862;1971;Graduation;Divorced;1730.0;1;1;3;1;0;0;0;20
4136;1992;Basic;Single;7500.0;10;17;18;8;3;2;2;9
803;1968;Graduation;Together;40521.0;12;0;5;0;0;1;2;5
4298;1973;PhD;Together;20427.0;5;0;4;0;1;0;2;8
10833;1975;Graduation;Married;65106.0;790;19;133;12;8;3;13;6
9606;1965;PhD;Married;69969.0;882;29;514;38;4;2;6;3
8534;1952;Graduation;Married;67433.0;615;28;259;12;6;5;13;4
5153;1967;PhD;Married;77766.0;1004;59;265;115;11;10;11;6
961;1972;Graduation;Married;74716.0;133;27;421;13;7;3;5;4
5011;1963;Graduation;Divorced;68118.0;595;23;123;10;8;9;4;6
6653;1970;PhD;Married;55158.0;293;0;87;4;7;2;5;7
9094;1955;2n Cycle;Married;62972.0;313;15;47;20;7;4;3;6
810;1975;Graduation;Married;74190.0;151;81;86;168;4;2;11;2
5493;1976;Graduation;Married;39356.0;15;0;2;0;1;0;2;6
2147;1969;Graduation;Together;76653.0;736;63;946;219;4;7;11;2
5107;1973;PhD;Divorced;35860.0;15;0;8;4;1;1;2;5
3979;1983;PhD;Divorced;90687.0;982;17;672;23;6;2;8;2
6049;1982;Master;Together;73450.0;1142;51;415;90;7;8;11;3
8147;1960;Graduation;Married;31454.0;28;0;11;0;2;0;3;8
1857;1952;Graduation;Single;47139.0;46;0;12;0;2;1;2;7
3910;1975;Graduation;Divorced;83829.0;897;161;430;186;4;7;6;1
5207;1963;PhD;Married;53378.0;489;6;152;8;9;4;6;8
11114;1970;Graduation;Together;19656.0;25;4;9;6;2;1;3;7
5429;1948;PhD;Married;45579.0;145;1;33;2;4;1;4;6
9400;1958;2n Cycle;Single;85485.0;630;26;611;44;6;6;6;2
1740;1944;Graduation;Married;55956.0;760;38;104;50;7;3;4;4
7488;1963;Master;Single;64191.0;420;15;186;151;5;3;13;3
195;1972;Graduation;Single;38808.0;125;17;52;3;5;1;4;8
635;1966;Master;Married;57183.0;464;5;64;7;9;1;7;8
7527;1968;Master;Divorced;23748.0;6;6;29;12;2;1;3;8
10319;1971;Graduation;Married;66303.0;1090;12;96;16;3;4;11;8
2296;1975;Master;Married;37368.0;3;2;11;2;1;0;2;6
10637;1964;Graduation;Married;40800.0;24;0;27;8;3;0;3;7
2931;1978;Graduation;Divorced;71847.0;737;21;106;55;6;7;9;3
907;1975;Graduation;Married;46149.0;254;6;71;4;5;1;7;5
3698;1983;Graduation;Together;78687.0;817;185;687;145;4;6;8;2
9516;1971;2n Cycle;Divorced;49118.0;620;54;239;99;9;7;10;7
679;1957;PhD;Married;37633.0;13;4;20;0;1;0;3;9
7384;1951;Master;Together;39767.0;113;61;204;34;7;1;7;8
5043;1951;Basic;Married;26997.0;7;23;78;133;4;2;5;7
5267;1970;Graduation;Divorced;33986.0;16;2;18;2;1;0;3;7
339;1972;PhD;Married;57091.0;462;0;24;6;9;2;5;7
2516;1969;2n Cycle;Married;46831.0;22;2;10;6;1;2;2;4
9010;1972;Master;Married;83151.0;968;147;842;137;5;7;10;2
378;1971;Graduation;Married;52531.0;283;112;151;51;7;2;10;6
4808;1956;Graduation;Married;15759.0;1;2;5;6;1;0;2;7
5068;1971;Graduation;Single;22804.0;14;1;7;2;2;0;2;9
7628;1973;2n Cycle;Married;43050.0;30;5;24;6;2;0;4;5
7128;1977;PhD;Single;42997.0;4;0;5;0;1;0;2;7
2811;1963;PhD;Single;48918.0;52;0;9;0;1;0;4;4
3551;1954;Master;Together;60033.0;62;1;57;19;2;1;5;2
1663;1978;PhD;Together;34043.0;20;2;14;3;2;0;2;9
5543;1966;Graduation;Together;57811.0;545;7;114;37;7;2;11;5
1577;1946;Graduation;Married;78569.0;558;79;622;207;4;6;4;1
10641;1978;Graduation;Single;7500.0;6;5;4;13;2;1;3;6
5336;1971;Master;Together;157733.0;39;1;9;2;1;0;1;1
6024;1953;Graduation;Together;94384.0;1111;24;790;160;5;8;5;2
1878;1985;2n Cycle;Married;23148.0;4;6;8;6;2;0;3;7
3099;1970;Graduation;Divorced;44267.0;183;5;65;3;5;2;4;9
6055;1979;Graduation;Married;71626.0;546;72;376;94;5;5;8;3
5841;1966;Graduation;Together;60894.0;606;7;155;10;10;3;8;7
3972;1976;Graduation;Together;50200.0;266;6;51;8;7;1;5;8
4394;1965;PhD;Married;81051.0;1142;29;249;38;5;5;12;2
5758;1982;Graduation;Married;65169.0;1074;0;69;0;10;4;13;6
6658;1972;Graduation;Together;59868.0;771;51;154;54;11;2;12;6
4603;1960;PhD;Married;65695.0;371;32;189;0;5;4;10;4
8427;1956;Master;Single;64857.0;556;14;717;210;7;5;10;4
10260;1965;Master;Together;45143.0;202;5;74;11;6;1;5;7
7143;1955;2n Cycle;Together;74805.0;209;162;209;41;4;7;10;2
8789;1989;2n Cycle;Married;59060.0;35;40;111;36;3;1;7;4
6197;1962;PhD;Single;27238.0;37;0;17;0;3;0;3;9
4554;1965;Graduation;Together;47009.0;171;45;73;59;3;2;8;4
4937;1973;2n Cycle;Married;46094.0;12;2;20;3;1;0;3;7
1920;1972;Graduation;Married;40321.0;44;4;21;6;3;0;3;7
8749;1984;Graduation;Together;37235.0;20;2;9;4;1;1;2;4
1650;1960;Master;Married;81843.0;779;86;537;34;5;9;12;3
10377;1958;Master;Together;46692.0;170;6;97;24;6;1;5;6
9206;1968;Graduation;Together;77382.0;491;48;231;112;5;7;12;1
10971;1977;Graduation;Single;37774.0;173;8;107;7;7;2;3;9
6398;1974;Basic;Married;18393.0;7;10;13;16;3;0;3;8
9212;1962;Master;Married;72828.0;1205;0;235;19;6;3;13;7
7937;1982;Graduation;Married;24711.0;10;7;25;6;3;0;3;7
839;1975;PhD;Married;45503.0;97;4;44;6;3;1;4;5
4246;1982;Master;Single;6560.0;67;11;26;4;1;0;1;17
158;1945;PhD;Together;71604.0;345;53;528;98;8;3;5;4
4832;1979;Graduation;Married;27244.0;6;5;17;3;2;2;2;7
5621;1969;Graduation;Married;48752.0;73;57;100;71;6;1;5;9
1945;1962;Graduation;Married;71434.0;711;36;217;172;7;4;7;4
5147;1948;Graduation;Single;90842.0;774;70;118;182;4;9;13;1
2535;1978;Master;Married;88097.0;163;0;480;0;6;5;8;9
11039;1975;Graduation;Married;51948.0;82;33;54;71;5;2;4;5
9495;1982;Graduation;Together;71853.0;358;108;413;141;2;8;6;1
9635;1983;Master;Married;35876.0;66;2;40;4;3;1;3;6
2173;1952;Graduation;Widow;40049.0;13;6;7;0;1;0;3;6
942;1982;Graduation;Single;39660.0;139;13;78;20;7;1;3;9
9386;1962;Graduation;Together;50127.0;274;0;21;4;5;1;6;6
5510;1977;Master;Married;43263.0;262;6;61;0;5;2;6;5
873;1949;Master;Married;62845.0;1099;0;45;0;3;4;10;8
2253;1990;Graduation;Married;18929.0;32;0;8;23;1;0;4;6
5181;1982;Basic;Single;24367.0;2;4;2;0;1;0;2;9
979;1975;Graduation;Single;33249.0;6;10;21;19;2;1;3;6
10390;1959;2n Cycle;Married;26887.0;6;7;4;3;1;0;3;6
4698;1983;PhD;Married;50150.0;135;46;92;65;5;2;7;5
7793;1976;Graduation;Together;62061.0;641;7;84;0;10;4;7;6
1745;1962;PhD;Divorced;85696.0;714;76;395;116;4;6;9;1
10590;1956;PhD;Together;76542.0;794;73;573;0;4;8;10;2
5080;1993;Graduation;Single;70515.0;420;0;452;182;6;6;4;2
8369;1987;Graduation;Together;18227.0;1;2;7;4;0;1;2;8
5232;1965;Graduation;Married;69139.0;86;12;75;33;4;1;5;4
2407;1982;Graduation;Married;69109.0;823;25;459;124;6;6;7;4
3834;1962;Graduation;Single;69627.0;231;161;215;171;8;2;11;5
7912;1978;Graduation;Married;38136.0;8;15;27;0;3;1;2;8
7712;1946;PhD;Single;62159.0;182;17;259;77;6;2;10;4
1065;1963;Graduation;Single;80695.0;557;129;984;193;5;8;5;2
7275;1971;Master;Single;33316.0;79;1;31;4;2;1;4;6
1343;1968;Graduation;Together;58554.0;368;24;68;38;8;2;6;7
1384;1992;Basic;Married;17256.0;6;4;14;8;2;1;2;8
9967;1974;Graduation;Divorced;53034.0;160;15;196;15;6;1;7;8
6181;1950;2n Cycle;Together;52203.0;488;21;238;56;8;7;11;6
10507;1977;2n Cycle;Divorced;59601.0;691;7;69;0;2;2;7;8
2674;1958;Master;Single;75154.0;543;10;205;160;6;3;6;3
2698;1976;Graduation;Single;47025.0;254;7;108;20;6;3;5;6
3231;1973;Graduation;Married;37971.0;5;4;10;2;1;0;3;8
4096;1968;Master;Divorced;41335.0;112;19;21;16;4;1;4;7
10476;1958;Graduation;Married;67267.0;134;11;59;15;3;2;5;2
5948;1975;Graduation;Single;57338.0;143;6;52;11;4;1;5;5
9140;1960;2n Cycle;Together;50523.0;51;4;24;4;2;0;4;6
10258;1965;Master;Single;35791.0;27;0;5;0;1;0;3;8
5675;1960;PhD;Divorced;50611.0;459;0;24;6;4;5;7;6
4743;1969;PhD;Married;56242.0;689;8;167;11;8;4;11;6
8805;1960;Graduation;Single;48904.0;283;10;38;0;7;2;4;8
1542;1975;Graduation;Single;56243.0;347;0;35;4;4;2;8;5
6770;1985;Graduation;Married;21355.0;5;13;14;0;2;1;2;6
8773;1971;Master;Together;57420.0;280;0;18;0;5;1;6;7
10475;1970;Master;Together;;187;5;65;26;4;2;6;5
10420;1955;Master;Divorced;46390.0;95;14;64;2;4;2;3;7
7514;1956;2n Cycle;Together;54342.0;84;10;34;11;3;1;4;6
2902;1958;Graduation;Together;;19;4;12;2;1;0;3;5
4345;1964;2n Cycle;Single;;5;1;9;2;1;0;2;7
793;1973;Graduation;Married;20895.0;18;3;17;3;2;0;3;9
10909;1948;Graduation;Married;92344.0;992;24;694;51;5;10;5;1
3769;1972;PhD;Together;;25;1;13;0;1;0;3;7
8702;1976;2n Cycle;Together;26907.0;9;1;7;0;1;0;3;7
4791;1980;Graduation;Together;44964.0;19;1;17;2;1;0;3;8
2963;1979;Graduation;Together;75507.0;709;93;374;104;8;6;6;3
8216;1972;Master;Married;53761.0;158;0;76;13;4;4;3;5
8140;1973;Graduation;Together;22682.0;10;14;29;4;2;1;4;4
10146;1972;PhD;Together;38887.0;25;1;13;0;1;0;3;7
5289;1975;2n Cycle;Single;41658.0;8;4;12;15;1;1;2;4
2587;1972;PhD;Married;29791.0;14;0;6;0;2;0;3;5
4405;1956;Master;Married;63915.0;622;7;115;30;6;3;12;5
8663;1974;Graduation;Divorced;39996.0;11;0;3;0;1;0;2;6
2589;1972;Graduation;Divorced;26759.0;25;3;16;8;2;1;3;6
3421;1968;Master;Divorced;63841.0;635;15;100;20;9;3;9;6
10490;1969;PhD;Married;51039.0;100;64;79;65;6;2;4;7
4094;1961;Graduation;Married;60544.0;201;2;43;3;5;1;5;6
9958;1972;Graduation;Married;65685.0;642;14;49;0;9;2;9;5
2534;1953;Graduation;Married;37716.0;97;1;41;6;4;1;3;7
4188;1957;Graduation;Single;36864.0;204;5;39;17;5;2;4;8
6613;1970;Master;Married;44511.0;513;7;133;46;8;4;8;8
10827;1967;PhD;Married;36947.0;88;3;21;4;3;0;4;9
5491;1951;Master;Together;47352.0;172;12;112;8;6;1;5;7
8402;1953;Master;Married;67087.0;329;35;222;130;7;5;8;4
8783;1950;Graduation;Married;57045.0;296;13;104;11;4;2;9;3
10010;1953;PhD;Divorced;36957.0;100;2;16;2;3;2;2;9
618;1977;PhD;Married;69389.0;422;7;238;69;7;2;12;4
9121;1972;Graduation;Married;80134.0;1218;16;272;104;5;3;6;6
361;1969;Master;Married;43142.0;5;1;7;2;1;0;2;7
4310;1944;Graduation;Married;80589.0;507;93;520;242;5;10;5;1
2678;1990;Graduation;Single;34412.0;52;12;50;4;5;0;3;9
6376;1979;Graduation;Single;57537.0;191;56;139;51;4;3;8;4
524;1966;Basic;Together;22634.0;2;23;11;8;2;1;2;8
10341;1948;Graduation;Together;51315.0;68;28;39;16;2;2;5;2
5654;1972;Graduation;Married;36026.0;20;4;10;6;2;0;3;6
4098;1973;Graduation;Married;24639.0;20;3;16;0;2;0;4;6
5824;1972;PhD;Together;34578.0;7;0;1;0;1;0;2;6
7000;1972;2n Cycle;Single;65704.0;279;172;74;38;2;10;10;1
2561;1966;Graduation;Single;63810.0;977;12;253;16;4;3;12;8
5229;1969;PhD;Together;54132.0;30;1;8;0;1;0;3;7
4086;1959;Graduation;Married;18690.0;6;1;7;23;1;1;2;8
2428;1970;Graduation;Married;28164.0;3;18;26;11;2;0;4;7
8254;1974;PhD;Married;34596.0;14;0;2;0;1;0;2;8
2836;1972;PhD;Married;43269.0;10;1;7;0;1;0;2;8
8418;1958;2n Cycle;Single;38741.0;7;10;17;8;2;0;3;7
1362;1972;Graduation;Single;31907.0;33;87;64;175;6;1;6;7
7152;1983;Master;Married;27100.0;12;0;13;2;1;0;3;7
10033;1973;2n Cycle;Divorced;31163.0;2;3;10;11;1;0;3;6
9349;1985;Graduation;Married;92533.0;693;21;118;110;6;5;11;2
274;1973;Graduation;Single;34853.0;9;3;15;2;2;0;3;6
3388;1967;Graduation;Divorced;70844.0;129;26;67;3;6;1;5;7
922;1979;2n Cycle;Married;31086.0;16;2;11;3;1;1;2;8
8588;1961;Graduation;Married;60544.0;201;2;43;3;5;1;5;6
2518;1986;2n Cycle;Together;20491.0;5;4;5;4;0;1;2;7
574;1964;Graduation;Married;42523.0;14;36;11;3;1;1;4;2
3220;1983;Graduation;Married;39922.0;29;12;59;19;3;0;4;8
5967;1952;Graduation;Together;33402.0;26;2;19;10;2;1;3;8
1183;1949;Master;Married;36408.0;9;1;4;3;1;0;2;6
6856;1979;Graduation;Together;21645.0;14;0;23;4;3;0;3;9
4530;1948;Master;Widow;78427.0;972;19;595;180;3;7;10;3
1553;1946;Graduation;Together;82657.0;966;168;672;246;7;5;10;4
4682;1958;Graduation;Married;51876.0;99;27;102;28;2;2;8;1
8204;1971;2n Cycle;Married;78041.0;482;35;553;72;4;4;9;2
5221;1957;Graduation;Married;52852.0;714;8;99;11;10;7;5;8
1232;1982;PhD;Together;70038.0;587;54;348;71;4;4;8;2
1927;1973;2n Cycle;Together;69401.0;399;27;159;58;4;4;5;2
5788;1972;Graduation;Together;46053.0;56;10;92;19;3;2;4;5
6652;1965;Graduation;Married;77343.0;227;151;573;98;3;4;9;1
6246;1953;Graduation;Single;73892.0;703;102;601;0;3;11;8;1
5975;1967;PhD;Single;40304.0;37;0;17;0;2;0;3;7
6875;1965;PhD;Together;32727.0;167;13;180;86;7;3;5;8
4399;1969;Graduation;Together;68695.0;458;81;356;106;4;4;7;2
4042;1971;Graduation;Divorced;43300.0;91;3;52;2;4;0;4;8
2157;1972;Graduation;Together;26290.0;15;8;16;11;2;0;4;6
10133;1970;Graduation;Single;93790.0;1302;68;731;89;6;7;12;2
2525;1974;PhD;Married;38410.0;153;64;123;116;5;2;9;6
8233;1950;Master;Widow;64866.0;508;5;21;7;7;3;7;5
9483;1959;Graduation;Together;57957.0;290;59;177;77;4;6;8;3
2945;1955;PhD;Together;46015.0;38;0;2;0;1;0;3;7
10403;1978;Graduation;Together;16531.0;2;13;6;7;3;0;3;7
5074;1986;Master;Married;28072.0;30;0;10;2;1;0;3;7
10524;1963;Master;Divorced;49476.0;386;23;95;54;2;11;5;2
4690;1953;Graduation;Married;50725.0;443;10;75;0;8;1;8;8
7521;1952;Graduation;Together;83844.0;901;31;345;75;4;4;11;1
7196;1950;PhD;Married;41145.0;9;0;3;0;0;0;3;3
4406;1970;Graduation;Together;67419.0;846;84;352;91;9;4;8;5
9672;1970;2n Cycle;Married;23162.0;8;3;9;19;1;1;3;6
4864;1977;Graduation;Married;34380.0;72;7;58;13;4;1;3;8
4706;1966;Graduation;Single;34704.0;29;0;5;0;1;0;3;5
4070;1969;PhD;Married;94871.0;169;24;553;188;8;5;4;7
25;1958;Graduation;Married;65148.0;460;35;422;33;6;6;7;4
3697;1954;Graduation;Together;39898.0;69;8;26;12;3;0;4;7
217;1956;Master;Single;64857.0;556;14;717;210;7;5;10;4
4220;1970;PhD;Married;59892.0;73;0;13;0;2;1;3;3
5286;1987;Master;Single;41020.0;112;1;54;7;3;2;4;3
9559;1961;PhD;Married;57072.0;944;0;60;0;7;5;13;5
2849;1979;Graduation;Single;60474.0;265;199;303;234;10;2;12;7
7787;1960;Graduation;Together;62807.0;526;28;135;10;5;3;12;5
3102;1981;2n Cycle;Together;19414.0;2;3;12;3;1;0;3;8
5868;1980;Graduation;Married;19107.0;2;4;9;10;1;0;3;7
8370;1976;2n Cycle;Together;75484.0;378;97;259;197;7;3;6;4
9988;1976;Master;Single;70379.0;553;25;142;65;6;3;13;4
2939;1970;Master;Together;79419.0;751;127;687;20;4;6;4;2
5529;1946;PhD;Together;64014.0;406;0;30;0;8;2;5;7
9743;1955;Graduation;Married;76998.0;1449;89;161;69;11;8;8;6
5763;1972;Master;Together;49854.0;123;17;171;39;6;2;5;6
3478;1971;PhD;Married;60585.0;267;42;309;55;7;4;9;5
7494;1950;PhD;Divorced;42873.0;209;0;40;3;6;1;4;8
1763;1988;Graduation;Together;87679.0;1259;172;815;97;7;11;10;4
7250;1978;Graduation;Together;57867.0;344;35;178;15;7;2;9;6
2005;1990;Graduation;Married;35765.0;22;3;30;0;2;0;4;6
10770;1959;Graduation;Married;65492.0;247;161;295;210;4;7;13;2
6885;1977;Graduation;Divorced;32952.0;38;0;12;3;2;0;3;7
2072;1969;PhD;Together;53374.0;896;10;101;13;4;2;9;9
9463;1959;Graduation;Together;71706.0;931;56;253;91;9;5;7;5
6318;1988;Graduation;Married;68487.0;758;12;385;33;9;7;13;4
4093;1975;Master;Together;53253.0;216;9;57;20;4;3;5;5
5751;1973;2n Cycle;Divorced;31163.0;2;3;10;11;1;0;3;6
3340;1977;Graduation;Married;42014.0;244;15;108;4;7;1;6;8
3594;1973;Master;Married;54108.0;539;6;91;8;8;2;9;8
3584;1955;PhD;Single;49667.0;1181;26;120;17;5;10;5;8
3643;1974;Master;Married;63206.0;750;8;125;11;4;3;6;2
851;1972;Master;Married;57136.0;306;5;109;21;5;2;10;6
7706;1975;2n Cycle;Together;46772.0;350;104;189;197;11;8;5;8
3967;1971;PhD;Married;78931.0;331;197;170;58;2;8;13;1
10128;1958;Graduation;Together;53977.0;620;16;165;0;5;5;12;5
486;1988;Graduation;Married;84219.0;434;137;400;45;3;4;10;1
9;1975;Master;Single;46098.0;57;0;27;0;3;2;2;8
9451;1965;Graduation;Married;73538.0;811;76;428;99;10;4;9;7
9264;1986;Graduation;Married;79529.0;423;42;706;73;4;8;9;2
3865;1977;2n Cycle;Together;20981.0;2;12;10;6;3;1;2;8
2853;1980;Graduation;Single;51766.0;60;51;87;6;4;2;4;5
1490;1962;Graduation;Married;55759.0;675;0;85;10;10;3;8;8
6310;1978;Graduation;Married;33039.0;30;8;12;8;2;0;4;5
10380;1972;Master;Married;37787.0;40;1;40;4;3;0;3;8
3887;1970;Graduation;Single;27242.0;3;17;26;20;2;0;3;9
4278;1983;PhD;Single;87188.0;910;111;724;49;10;2;6;3
8643;1971;Graduation;Together;69930.0;252;98;827;219;4;5;12;3
1998;1976;Graduation;Single;37697.0;34;6;21;11;2;1;3;6
10795;1973;PhD;Married;37401.0;19;3;19;3;2;0;3;7
11110;1973;Graduation;Single;3502.0;2;1;1;0;0;0;0;14
2408;1976;Graduation;Married;58597.0;490;0;184;10;7;4;9;7
202;1948;PhD;Widow;82032.0;332;194;377;149;4;6;7;1
7998;1958;Graduation;Together;28087.0;53;8;17;13;2;2;2;7
830;1987;PhD;Single;74004.0;784;48;560;42;4;6;4;3
3536;1960;Graduation;Together;19740.0;7;11;3;10;1;1;3;5
6050;1975;2n Cycle;Married;57036.0;1171;43;219;19;6;3;13;9
125;1958;2n Cycle;Together;53083.0;215;7;33;3;5;1;5;7
3463;1975;PhD;Married;69283.0;674;62;134;0;7;3;13;5
2804;1975;Master;Single;46098.0;57;0;27;0;3;2;2;8
3745;1988;2n Cycle;Married;23331.0;5;36;7;0;3;0;3;8
9771;1988;2n Cycle;Single;23331.0;104;20;101;24;5;1;5;9
451;1989;Graduation;Single;9255.0;9;0;7;2;1;1;2;8
10530;1959;PhD;Widow;67786.0;431;82;441;80;3;6;6;1
1079;1971;PhD;Married;71969.0;1000;0;76;0;3;4;9;8
8920;1967;Master;Single;59235.0;448;40;469;80;11;2;12;7
6678;1989;Graduation;Together;31928.0;33;4;24;4;3;0;4;7
3852;1961;Master;Together;74881.0;505;72;270;36;9;2;12;5
528;1978;Graduation;Married;65819.0;267;38;701;149;5;4;10;3
73;1953;PhD;Single;51411.0;14;0;3;0;0;0;3;5
5589;1964;Graduation;Divorced;51983.0;631;0;115;10;9;2;10;7
10212;1986;Master;Together;42386.0;65;4;16;0;3;0;3;8
6365;1987;2n Cycle;Married;30390.0;10;12;12;25;2;0;3;6
5636;1963;Graduation;Single;30983.0;51;4;50;12;4;0;3;8
591;1957;Graduation;Widow;66033.0;293;35;179;46;8;3;7;7
2217;1975;2n Cycle;Married;37284.0;11;1;2;2;0;0;3;6
2544;1951;Master;Divorced;57530.0;50;1;27;6;1;1;4;1
7725;1965;2n Cycle;Married;76800.0;173;26;255;35;4;4;7;1
8091;1956;Graduation;Married;63943.0;423;184;368;13;6;4;6;5
7321;1962;Graduation;Together;76081.0;292;30;415;63;4;5;4;2
5462;1974;Graduation;Married;67445.0;757;80;217;29;9;6;12;6
7791;1967;Master;Married;37054.0;12;1;6;0;1;0;3;7
955;1962;Master;Together;47175.0;167;2;44;6;4;2;4;8
4037;1976;Graduation;Divorced;31859.0;3;1;3;8;1;0;2;7
6642;1961;Graduation;Divorced;27215.0;30;5;22;8;2;1;4;6
2793;1976;PhD;Divorced;70179.0;532;88;168;69;7;3;13;5
5424;1983;Graduation;Married;39922.0;29;12;59;19;3;0;4;8
879;1976;Master;Married;49681.0;411;0;26;0;7;1;7;7
9530;1988;Graduation;Married;24645.0;5;3;4;4;1;0;2;8
4828;1954;Graduation;Divorced;79865.0;71;99;278;185;5;10;5;1
10699;1985;Graduation;Married;44322.0;46;0;40;3;3;0;3;8
1497;1952;Graduation;Single;47958.0;268;11;88;15;6;3;5;5
7476;1964;Master;Single;63972.0;928;63;254;0;5;4;10;4
4390;1954;Graduation;Together;75315.0;459;15;171;142;5;4;12;2
10478;1950;PhD;Married;55517.0;483;0;108;0;11;1;6;9
1081;1957;PhD;Married;75283.0;733;9;180;12;6;3;5;4
4261;1946;PhD;Single;82800.0;1006;22;115;59;7;6;12;3
9916;1954;Graduation;Married;38998.0;34;1;14;0;2;0;3;8
5350;1991;Master;Single;90638.0;1156;120;915;94;3;4;10;1
8135;1986;Master;Married;27161.0;7;4;23;7;1;0;3;7
8685;1977;Graduation;Married;42014.0;244;15;108;4;7;1;6;8
4967;1960;PhD;Together;38201.0;233;0;23;0;5;1;5;8
2130;1982;Graduation;Together;45203.0;35;3;67;10;3;1;3;6
9298;1947;PhD;Together;81574.0;1252;0;465;46;4;5;8;1
8175;1992;Graduation;Married;34935.0;34;4;66;3;2;1;4;7
6257;1976;Master;Single;60482.0;255;43;134;37;7;2;7;7
3790;1956;Graduation;Together;34633.0;8;1;5;0;1;0;2;6
9952;1947;Master;Together;78093.0;368;32;639;13;4;7;5;1
3503;1950;Graduation;Divorced;82460.0;255;47;573;52;5;3;6;1
5223;1966;Master;Together;45903.0;33;8;10;2;2;1;3;4
4608;1987;Graduation;Divorced;81361.0;163;23;424;27;3;10;13;1
1626;1973;PhD;Divorced;35860.0;15;0;8;4;1;1;2;5
4764;1952;Master;Together;40442.0;45;12;52;25;3;1;4;7
2471;1965;Graduation;Married;61482.0;48;58;68;16;3;2;6;2
5892;1980;Graduation;Married;34968.0;158;6;45;8;3;2;5;7
2612;1987;Graduation;Married;75794.0;754;160;625;63;7;5;12;3
4971;1962;PhD;Together;31497.0;108;1;28;13;3;1;4;8
5185;1955;Graduation;Married;74268.0;199;66;315;97;4;3;5;2
10069;1988;Basic;Together;13724.0;2;7;5;2;2;0;2;9
2262;1965;Master;Together;45143.0;202;5;74;11;6;1;5;7
1131;1967;PhD;Single;52569.0;85;0;3;0;2;0;4;3
